70 1631708149 28,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708150 28,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708151 28,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708152 28,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708153 28,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708154 8,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708155 8,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708156 8,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708157 8,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708158 8,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708159 6,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708160 6,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708161 6,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708162 6,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708163 6,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708189 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708190 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708191 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708192 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708193 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708194 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708195 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708196 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708197 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708198 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708204 3,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708205 3,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708206 3,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708207 3,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708208 3,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708219 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708220 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708221 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708222 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708223 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708224 2,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708225 2,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708226 2,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708227 2,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708228 2,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708229 6,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708230 6,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708231 6,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708232 6,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708233 6,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708234 8,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708235 8,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708236 8,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708237 8,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708238 8,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708239 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708240 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708241 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708242 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708243 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708259 3,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708260 3,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708261 3,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708262 3,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708263 3,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708264 2,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708265 2,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708266 2,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708267 2,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708268 2,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708269 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708270 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708271 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708272 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708273 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708279 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708280 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708281 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708282 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708283 2,000000 -1,000000 -101,000000 0,000000 0,000000
70 1631708289 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708290 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708291 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708292 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708293 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708294 2,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708295 2,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708296 2,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708297 2,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708298 2,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708299 4,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708300 4,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708301 4,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708302 4,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708303 4,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708314 5,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708315 5,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708316 5,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708317 5,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708318 5,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708319 13,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708320 13,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708321 13,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708322 13,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708323 13,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708324 5,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708325 5,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708326 5,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708327 5,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708328 5,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708354 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708355 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708356 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708357 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708358 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708359 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708360 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708361 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708362 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708363 10,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708364 3,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708365 3,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708366 3,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708367 3,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708368 3,600000 -1,000000 -101,000000 0,000000 0,000000
70 1631708369 9,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708370 9,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708371 9,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708372 9,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708373 9,200000 -1,000000 -101,000000 0,000000 0,000000
70 1631708374 2,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708375 2,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708376 2,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708377 2,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708378 2,800000 -1,000000 -101,000000 0,000000 0,000000
70 1631708394 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708395 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708396 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708397 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708398 1,400000 -1,000000 -101,000000 0,000000 0,000000
70 1631708399 2,000000 -1,000000 -101,000000 0,000000 0,000000
